areaType,Nation,areaCode,date,newVaccines,cumVaccines,newPeopleVaccinatedFirstDoseByPublishDate,cumPeopleVaccinatedFirstDoseByPublishDate,newPeopleVaccinatedSecondDoseByPublishDate,cumPeopleVaccinatedSecondDoseByPublishDate,newPeopleVaccinatedThirdInjectionByPublishDate,cumPeopleVaccinatedThirdInjectionByPublishDate,ratio,newVacinesper100000,cumVaccinesper100000
nation,Northern Ireland,N92000002,20/01/2022,4834,3641579,385,1411775,557,1307126,3892,922678,18.96,254.9578059,192066.403
nation,Northern Ireland,N92000002,19/01/2022,5028,3636745,183,1411390,630,1306569,4215,918786,18.96,265.1898734,191811.4451
nation,Northern Ireland,N92000002,18/01/2022,4955,3631717,496,1411207,503,1305939,3956,914571,18.96,261.3396624,191546.2553
nation,Northern Ireland,N92000002,17/01/2022,5171,3626762,577,1410711,501,1305436,4093,910615,18.96,272.7320675,191284.9156
nation,Northern Ireland,N92000002,16/01/2022,2187,3621591,365,1410134,509,1304935,1313,906522,18.96,115.3481013,191012.1835
nation,Northern Ireland,N92000002,15/01/2022,3497,3619404,429,1409769,567,1304426,2501,905209,18.96,184.4409283,190896.8354
nation,Northern Ireland,N92000002,14/01/2022,6159,3615907,569,1409340,474,1303859,5116,902708,18.96,324.8417722,190712.3945
nation,Northern Ireland,N92000002,13/01/2022,6999,3609748,782,1408771,634,1303385,5583,897592,18.96,369.1455696,190387.5527
nation,Northern Ireland,N92000002,12/01/2022,9296,3602749,665,1407989,438,1302751,8193,892009,18.96,490.2953586,190018.4072
nation,Northern Ireland,N92000002,11/01/2022,7578,3593453,623,1407324,425,1302313,6530,883816,18.96,399.6835443,189528.1118
nation,Northern Ireland,N92000002,10/01/2022,7578,3585875,428,1406701,402,1301888,6748,877286,18.96,399.6835443,189128.4283
nation,Northern Ireland,N92000002,09/01/2022,8446,3578297,973,1406273,606,1301486,6867,870538,18.96,445.464135,188728.7447
nation,Northern Ireland,N92000002,08/01/2022,0,3569851,0,1405300,0,1300880,0,863671,18.96,0,188283.2806
nation,Northern Ireland,N92000002,07/01/2022,8937,3569851,641,1405300,539,1300880,7757,863671,18.96,471.3607595,188283.2806
nation,Northern Ireland,N92000002,06/01/2022,10031,3560914,503,1404659,629,1300341,8899,855914,18.96,529.0611814,187811.9198
nation,Northern Ireland,N92000002,05/01/2022,11967,3550883,3770,1404156,1801,1299712,6396,847015,18.96,631.1708861,187282.8586
nation,Northern Ireland,N92000002,04/01/2022,8139,3538916,520,1400386,609,1297911,7010,840619,18.96,429.2721519,186651.6878
nation,Northern Ireland,N92000002,03/01/2022,5515,3530777,401,1399866,421,1297302,4693,833609,18.96,290.8755274,186222.4156
nation,Northern Ireland,N92000002,02/01/2022,3858,3525262,324,1399465,283,1296881,3251,828916,18.96,203.4810127,185931.5401
nation,Northern Ireland,N92000002,01/01/2022,1118,3521404,71,1399141,68,1296598,979,825665,18.96,58.96624473,185728.0591
nation,Northern Ireland,N92000002,31/12/2021,3290,3520286,92,1399070,161,1296530,3037,824686,18.96,173.5232068,185669.0928
nation,Northern Ireland,N92000002,30/12/2021,12107,3516996,636,1398978,496,1296369,10975,821649,18.96,638.5548523,185495.5696
nation,Northern Ireland,N92000002,29/12/2021,11957,3504889,496,1398342,558,1295873,10903,810674,18.96,630.6434599,184857.0148
nation,Northern Ireland,N92000002,28/12/2021,9058,3492932,849,1397846,432,1295315,7777,799771,18.96,477.742616,184226.3713
nation,Northern Ireland,N92000002,27/12/2021,6947,3483874,591,1396997,279,1294883,6077,791994,18.96,366.4029536,183748.6287
nation,Northern Ireland,N92000002,26/12/2021,2924,3476927,126,1396406,93,1294604,2705,785917,18.96,154.2194093,183382.2257
nation,Northern Ireland,N92000002,25/12/2021,3,3474003,0,1396280,1,1294511,2,783212,18.96,0.158227848,183228.0063
nation,Northern Ireland,N92000002,24/12/2021,2785,3474000,40,1396280,23,1294510,2722,783210,18.96,146.8881857,183227.8481
nation,Northern Ireland,N92000002,23/12/2021,15986,3471215,555,1396240,483,1294487,14948,780488,18.96,843.1434599,183080.9599
nation,Northern Ireland,N92000002,22/12/2021,26427,3455229,1140,1395685,863,1294004,24424,765540,18.96,1393.829114,182237.8165
nation,Northern Ireland,N92000002,21/12/2021,32625,3428802,792,1394545,1030,1293141,30803,741116,18.96,1720.727848,180843.9873
nation,Northern Ireland,N92000002,20/12/2021,31252,3396177,1113,1393753,1123,1292111,29016,710313,18.96,1648.312236,179123.2595
nation,Northern Ireland,N92000002,19/12/2021,15924,3364925,556,1392640,610,1290988,14758,681297,18.96,839.8734177,177474.9473
nation,Northern Ireland,N92000002,18/12/2021,11261,3349001,578,1392084,569,1290378,10114,666539,18.96,593.9345992,176635.0738
nation,Northern Ireland,N92000002,17/12/2021,18876,3337740,936,1391506,872,1289809,17068,656425,18.96,995.5696203,176041.1392
nation,Northern Ireland,N92000002,16/12/2021,26432,3318864,982,1390570,1350,1288937,24100,639357,18.96,1394.092827,175045.5696
nation,Northern Ireland,N92000002,15/12/2021,29991,3292432,1116,1389588,1186,1287587,27689,615257,18.96,1581.803797,173651.4768
nation,Northern Ireland,N92000002,14/12/2021,24325,3262441,968,1388472,835,1286401,22522,587568,18.96,1282.964135,172069.673
nation,Northern Ireland,N92000002,13/12/2021,25390,3238116,1273,1387504,1216,1285566,22901,565046,18.96,1339.135021,170786.7089
nation,Northern Ireland,N92000002,12/12/2021,9677,3212726,936,1386231,591,1284350,8150,542145,18.96,510.3902954,169447.5738
nation,Northern Ireland,N92000002,11/12/2021,7681,3203049,561,1385295,539,1283759,6581,533995,18.96,405.1160338,168937.1835
nation,Northern Ireland,N92000002,10/12/2021,13146,3195368,1055,1384734,847,1283220,11244,527414,18.96,693.3544304,168532.0675
nation,Northern Ireland,N92000002,09/12/2021,15623,3182222,1541,1383679,973,1282373,13109,516170,18.96,823.9978903,167838.7131
nation,Northern Ireland,N92000002,08/12/2021,17065,3166599,1626,1382138,1050,1281400,14389,503061,18.96,900.0527426,167014.7152
nation,Northern Ireland,N92000002,07/12/2021,15727,3149534,1347,1380512,894,1280350,13486,488672,18.96,829.4831224,166114.6624
nation,Northern Ireland,N92000002,06/12/2021,12199,3133807,1030,1379165,1051,1279456,10118,475186,18.96,643.407173,165285.1793
nation,Northern Ireland,N92000002,05/12/2021,27215,3121608,3154,1378135,2215,1278405,21846,465068,18.96,1435.390295,164641.7722
nation,Northern Ireland,N92000002,04/12/2021,0,3094393,0,1374981,0,1276190,0,443222,18.96,0,163206.3819
nation,Northern Ireland,N92000002,03/12/2021,8626,3094393,941,1374981,749,1276190,6936,443222,18.96,454.9578059,163206.3819
nation,Northern Ireland,N92000002,02/12/2021,17762,3085767,1614,1374040,1395,1275441,14753,436286,18.96,936.814346,162751.4241
nation,Northern Ireland,N92000002,01/12/2021,19151,3068005,1856,1372426,1262,1274046,16033,421533,18.96,1010.07384,161814.6097
nation,Northern Ireland,N92000002,30/11/2021,18192,3048854,1774,1370570,1294,1272784,15124,405500,18.96,959.4936709,160804.5359
nation,Northern Ireland,N92000002,29/11/2021,18626,3030662,1615,1368796,1304,1271490,15707,390376,18.96,982.3839662,159845.0422
nation,Northern Ireland,N92000002,28/11/2021,25833,3012036,4815,1367181,3819,1270186,17199,374669,18.96,1362.5,158862.6582
nation,Northern Ireland,N92000002,27/11/2021,0,2986203,0,1362366,0,1266367,0,357470,18.96,0,157500.1582
nation,Northern Ireland,N92000002,26/11/2021,0,2986203,0,1362366,0,1266367,0,357470,18.96,0,157500.1582
nation,Northern Ireland,N92000002,25/11/2021,15725,2986203,1420,1362366,1286,1266367,13019,357470,18.96,829.3776371,157500.1582
nation,Northern Ireland,N92000002,24/11/2021,18181,2970478,1542,1360946,1316,1265081,15323,344451,18.96,958.9135021,156670.7806
nation,Northern Ireland,N92000002,23/11/2021,19243,2952297,1711,1359404,1173,1263765,16359,329128,18.96,1014.92616,155711.8671
nation,Northern Ireland,N92000002,22/11/2021,17006,2933054,1350,1357693,1144,1262592,14512,312769,18.96,896.9409283,154696.9409
nation,Northern Ireland,N92000002,21/11/2021,8200,2916048,558,1356343,740,1261448,6902,298257,18.96,432.4894515,153800
nation,Northern Ireland,N92000002,20/11/2021,5454,2907848,411,1355785,434,1260708,4609,291355,18.96,287.6582278,153367.5105
nation,Northern Ireland,N92000002,19/11/2021,11521,2902394,982,1355374,702,1260274,9837,286746,18.96,607.6476793,153079.8523
nation,Northern Ireland,N92000002,18/11/2021,19204,2890873,2473,1354392,940,1259572,15791,276909,18.96,1012.869198,152472.2046
nation,Northern Ireland,N92000002,17/11/2021,22077,2871669,2760,1351919,1227,1258632,18090,261118,18.96,1164.398734,151459.3354
nation,Northern Ireland,N92000002,16/11/2021,18067,2849592,1946,1349159,896,1257405,15225,243028,18.96,952.9008439,150294.9367
nation,Northern Ireland,N92000002,15/11/2021,16663,2831525,2233,1347213,864,1256509,13566,227803,18.96,878.850211,149342.0359
nation,Northern Ireland,N92000002,14/11/2021,6751,2814862,1024,1344980,537,1255645,5190,214237,18.96,356.0654008,148463.1857
nation,Northern Ireland,N92000002,13/11/2021,6136,2808111,485,1343956,297,1255108,5354,209047,18.96,323.628692,148107.1203
nation,Northern Ireland,N92000002,12/11/2021,11189,2801975,795,1343471,666,1254811,9728,203693,18.96,590.1371308,147783.4916
nation,Northern Ireland,N92000002,11/11/2021,16916,2790786,2058,1342676,1332,1254145,13526,193965,18.96,892.1940928,147193.3544
nation,Northern Ireland,N92000002,10/11/2021,17841,2773870,1810,1340618,1084,1252813,14947,180439,18.96,940.9810127,146301.1603
nation,Northern Ireland,N92000002,09/11/2021,14938,2756029,1790,1338808,879,1251729,12269,165492,18.96,787.8691983,145360.1793
nation,Northern Ireland,N92000002,08/11/2021,12748,2741091,1364,1337018,1131,1250850,10253,153223,18.96,672.3628692,144572.3101
nation,Northern Ireland,N92000002,07/11/2021,5891,2728343,891,1335654,800,1249719,4200,142970,18.96,310.7067511,143899.9473
nation,Northern Ireland,N92000002,06/11/2021,6721,2722452,517,1334763,364,1248919,5840,138770,18.96,354.4831224,143589.2405
nation,Northern Ireland,N92000002,05/11/2021,7912,2715731,669,1334246,989,1248555,6254,132930,18.96,417.2995781,143234.7574
nation,Northern Ireland,N92000002,04/11/2021,13020,2707819,1894,1333577,1247,1247566,9879,126676,18.96,686.7088608,142817.4578
nation,Northern Ireland,N92000002,03/11/2021,12069,2694799,1089,1331683,547,1246319,10433,116797,18.96,636.5506329,142130.7489
nation,Northern Ireland,N92000002,02/11/2021,10283,2682730,701,1330594,852,1245772,8730,106364,18.96,542.3523207,141494.1983
nation,Northern Ireland,N92000002,01/11/2021,8974,2672447,474,1329893,844,1244920,7656,97634,18.96,473.3122363,140951.846
nation,Northern Ireland,N92000002,31/10/2021,3864,2663473,605,1329419,435,1244076,2824,89978,18.96,203.7974684,140478.5338
nation,Northern Ireland,N92000002,30/10/2021,3433,2659609,807,1328814,550,1243641,2076,87154,18.96,181.0654008,140274.7363
nation,Northern Ireland,N92000002,29/10/2021,5407,2656176,967,1328007,673,1243091,3767,85078,18.96,285.1793249,140093.6709
nation,Northern Ireland,N92000002,28/10/2021,7545,2650769,1753,1327040,734,1242418,5058,81311,18.96,397.943038,139808.4916
nation,Northern Ireland,N92000002,27/10/2021,9203,2643224,1554,1325287,863,1241684,6786,76253,18.96,485.3902954,139410.5485
nation,Northern Ireland,N92000002,26/10/2021,8206,2634021,1456,1323733,835,1240821,5915,69467,18.96,432.8059072,138925.1582
nation,Northern Ireland,N92000002,25/10/2021,7295,2625815,950,1322277,773,1239986,5572,63552,18.96,384.757384,138492.3523
nation,Northern Ireland,N92000002,24/10/2021,3760,2618520,520,1321327,607,1239213,2633,57980,18.96,198.3122363,138107.5949
nation,Northern Ireland,N92000002,23/10/2021,3582,2614760,751,1320807,530,1238606,2301,55347,18.96,188.9240506,137909.2827
nation,Northern Ireland,N92000002,22/10/2021,5117,2611178,547,1320056,961,1238076,3609,53046,18.96,269.8839662,137720.3586
nation,Northern Ireland,N92000002,21/10/2021,6691,2606061,411,1319509,1873,1237115,4407,49437,18.96,352.9008439,137450.4747
nation,Northern Ireland,N92000002,20/10/2021,5694,2599370,365,1319098,1315,1235242,4014,45030,18.96,300.3164557,137097.5738
nation,Northern Ireland,N92000002,19/10/2021,15001,2593676,742,1318733,8677,1233927,5582,41016,18.96,791.1919831,136797.2574
nation,Northern Ireland,N92000002,18/10/2021,3550,2578675,485,1317991,440,1225250,2625,35434,18.96,187.2362869,136006.0654
nation,Northern Ireland,N92000002,17/10/2021,1753,2575125,170,1317506,351,1224810,1232,32809,18.96,92.45780591,135818.8291
nation,Northern Ireland,N92000002,16/10/2021,1439,2573372,59,1317336,660,1224459,720,31577,18.96,75.89662447,135726.3713
nation,Northern Ireland,N92000002,15/10/2021,2316,2571933,272,1317277,702,1223799,1342,30857,18.96,122.1518987,135650.4747
nation,Northern Ireland,N92000002,14/10/2021,5525,2569617,477,1317005,1312,1223097,3736,29515,18.96,291.4029536,135528.3228
nation,Northern Ireland,N92000002,13/10/2021,2842,2564092,303,1316528,740,1221785,1799,25779,18.96,149.8945148,135236.9198
nation,Northern Ireland,N92000002,12/10/2021,4793,2561250,400,1316225,1085,1221045,3308,23980,18.96,252.7953586,135087.0253
nation,Northern Ireland,N92000002,11/10/2021,3912,2556457,232,1315825,862,1219960,2818,20672,18.96,206.3291139,134834.23
nation,Northern Ireland,N92000002,10/10/2021,2267,2552545,80,1315593,589,1219098,1598,17854,18.96,119.5675105,134627.9008
nation,Northern Ireland,N92000002,09/10/2021,1730,2550278,55,1315513,944,1218509,731,16256,18.96,91.24472574,134508.3333
nation,Northern Ireland,N92000002,08/10/2021,2575,2548548,291,1315458,1001,1217565,1283,15525,18.96,135.8122363,134417.0886
nation,Northern Ireland,N92000002,07/10/2021,3216,2545973,388,1315167,1253,1216564,1575,14242,18.96,169.6202532,134281.2764
nation,Northern Ireland,N92000002,06/10/2021,2845,2542757,288,1314779,847,1215311,1710,12667,18.96,150.0527426,134111.6561
nation,Northern Ireland,N92000002,05/10/2021,3504,2539912,207,1314491,1340,1214464,1957,10957,18.96,184.8101266,133961.6034
nation,Northern Ireland,N92000002,04/10/2021,3262,2536408,305,1314284,1438,1213124,1519,9000,18.96,172.0464135,133776.7932
nation,Northern Ireland,N92000002,03/10/2021,2683,2533146,170,1313979,1228,1211686,1285,7481,18.96,141.5084388,133604.7468
nation,Northern Ireland,N92000002,02/10/2021,1716,2530463,117,1313809,897,1210458,702,6196,18.96,90.50632911,133463.2384
nation,Northern Ireland,N92000002,01/10/2021,1945,2528747,297,1313692,896,1209561,752,5494,18.96,102.5843882,133372.7321
nation,Northern Ireland,N92000002,30/09/2021,6383,2526802,777,1313395,864,1208665,,4742,18.96,336.6561181,133270.1477
nation,Northern Ireland,N92000002,29/09/2021,1648,2520419,766,1312618,882,1207801,,,18.96,86.91983122,132933.4916
nation,Northern Ireland,N92000002,28/09/2021,1426,2518771,669,1311852,757,1206919,,,18.96,75.21097046,132846.5717
nation,Northern Ireland,N92000002,27/09/2021,1868,2517345,748,1311183,1120,1206162,,,18.96,98.52320675,132771.3608
nation,Northern Ireland,N92000002,26/09/2021,1125,2515477,521,1310435,604,1205042,,,18.96,59.33544304,132672.8376
nation,Northern Ireland,N92000002,25/09/2021,1106,2514352,674,1309914,432,1204438,,,18.96,58.33333333,132613.5021
nation,Northern Ireland,N92000002,24/09/2021,1145,2513246,803,1309240,342,1204006,,,18.96,60.39029536,132555.1688
nation,Northern Ireland,N92000002,23/09/2021,1418,2512101,871,1308437,547,1203664,,,18.96,74.78902954,132494.7785
nation,Northern Ireland,N92000002,22/09/2021,1550,2510683,744,1307566,806,1203117,,,18.96,81.75105485,132419.9895
nation,Northern Ireland,N92000002,21/09/2021,1150,2509133,496,1306822,654,1202311,,,18.96,60.65400844,132338.2384
nation,Northern Ireland,N92000002,20/09/2021,1353,2507983,770,1306326,583,1201657,,,18.96,71.36075949,132277.5844
nation,Northern Ireland,N92000002,19/09/2021,1025,2506630,557,1305556,468,1201074,,,18.96,54.06118143,132206.2236
nation,Northern Ireland,N92000002,18/09/2021,604,2505605,434,1304999,170,1200606,,,18.96,31.85654008,132152.1624
nation,Northern Ireland,N92000002,17/09/2021,1206,2505001,676,1304565,530,1200436,,,18.96,63.60759494,132120.3059
nation,Northern Ireland,N92000002,16/09/2021,2561,2503795,1820,1303889,741,1199906,,,18.96,135.0738397,132056.6983
nation,Northern Ireland,N92000002,15/09/2021,2255,2501234,1686,1302069,569,1199165,,,18.96,118.9345992,131921.6245
nation,Northern Ireland,N92000002,14/09/2021,2518,2498979,1427,1300383,1091,1198596,,,18.96,132.8059072,131802.6899
nation,Northern Ireland,N92000002,13/09/2021,2579,2496461,1074,1298956,1505,1197505,,,18.96,136.0232068,131669.884
nation,Northern Ireland,N92000002,12/09/2021,1785,2493882,654,1297882,1131,1196000,,,18.96,94.14556962,131533.8608
nation,Northern Ireland,N92000002,11/09/2021,2624,2492097,398,1297228,2226,1194869,,,18.96,138.3966245,131439.7152
nation,Northern Ireland,N92000002,10/09/2021,4875,2489473,759,1296830,4116,1192643,,,18.96,257.1202532,131301.3186
nation,Northern Ireland,N92000002,09/09/2021,4715,2484598,1175,1296071,3540,1188527,,,18.96,248.6814346,131044.1983
nation,Northern Ireland,N92000002,08/09/2021,4687,2479883,1187,1294896,3500,1184987,,,18.96,247.2046414,130795.5169
nation,Northern Ireland,N92000002,07/09/2021,5041,2475196,872,1293709,4169,1181487,,,18.96,265.8755274,130548.3122
nation,Northern Ireland,N92000002,06/09/2021,4190,2470155,893,1292837,3297,1177318,,,18.96,220.9915612,130282.4367
nation,Northern Ireland,N92000002,05/09/2021,3825,2465965,934,1291944,2891,1174021,,,18.96,201.7405063,130061.4451
nation,Northern Ireland,N92000002,04/09/2021,2597,2462140,950,1291010,1647,1171130,,,18.96,136.9725738,129859.7046
nation,Northern Ireland,N92000002,03/09/2021,3287,2459543,1378,1290060,1909,1169483,,,18.96,173.3649789,129722.7321
nation,Northern Ireland,N92000002,02/09/2021,3301,2456256,1049,1288682,2252,1167574,,,18.96,174.1033755,129549.3671
nation,Northern Ireland,N92000002,01/09/2021,3368,2452955,1608,1287633,1760,1165322,,,18.96,177.6371308,129375.2637
nation,Northern Ireland,N92000002,31/08/2021,3711,2449587,1582,1286025,2129,1163562,,,18.96,195.7278481,129197.6266
nation,Northern Ireland,N92000002,30/08/2021,3021,2445876,1344,1284443,1677,1161433,,,18.96,159.335443,129001.8987
nation,Northern Ireland,N92000002,29/08/2021,2096,2442855,689,1283099,1407,1159756,,,18.96,110.5485232,128842.5633
nation,Northern Ireland,N92000002,28/08/2021,2339,2440759,1164,1282410,1175,1158349,,,18.96,123.3649789,128732.0148
nation,Northern Ireland,N92000002,27/08/2021,3769,2438420,2153,1281246,1616,1157174,,,18.96,198.7869198,128608.6498
nation,Northern Ireland,N92000002,26/08/2021,5975,2434651,3539,1279093,2436,1155558,,,18.96,315.1371308,128409.8629
nation,Northern Ireland,N92000002,25/08/2021,6482,2428676,3483,1275554,2999,1153122,,,18.96,341.8776371,128094.7257
nation,Northern Ireland,N92000002,24/08/2021,4387,2422194,2005,1272071,2382,1150123,,,18.96,231.3818565,127752.8481
nation,Northern Ireland,N92000002,23/08/2021,3618,2417807,1893,1270066,1725,1147741,,,18.96,190.8227848,127521.4662
nation,Northern Ireland,N92000002,22/08/2021,5968,2414189,3658,1268173,2310,1146016,,,18.96,314.7679325,127330.6435
nation,Northern Ireland,N92000002,21/08/2021,6925,2408221,4142,1264515,2783,1143706,,,18.96,365.242616,127015.8755
nation,Northern Ireland,N92000002,20/08/2021,5754,2401296,1733,1260373,4021,1140923,,,18.96,303.4810127,126650.6329
nation,Northern Ireland,N92000002,19/08/2021,5817,2395542,1861,1258640,3956,1136902,,,18.96,306.8037975,126347.1519
nation,Northern Ireland,N92000002,18/08/2021,5329,2389725,1467,1256779,3862,1132946,,,18.96,281.0654008,126040.3481
nation,Northern Ireland,N92000002,17/08/2021,7714,2384396,2566,1255312,5148,1129084,,,18.96,406.8565401,125759.2827
nation,Northern Ireland,N92000002,16/08/2021,5313,2376682,1564,1252746,3749,1123936,,,18.96,280.221519,125352.4262
nation,Northern Ireland,N92000002,15/08/2021,5109,2371369,1603,1251182,3506,1120187,,,18.96,269.4620253,125072.2046
nation,Northern Ireland,N92000002,14/08/2021,3899,2366260,1162,1249579,2737,1116681,,,18.96,205.6434599,124802.7426
nation,Northern Ireland,N92000002,13/08/2021,5761,2362361,1510,1248417,4251,1113944,,,18.96,303.850211,124597.0992
nation,Northern Ireland,N92000002,12/08/2021,6883,2356600,2095,1246907,4788,1109693,,,18.96,363.0274262,124293.2489
nation,Northern Ireland,N92000002,11/08/2021,6356,2349717,1687,1244812,4669,1104905,,,18.96,335.2320675,123930.2215
nation,Northern Ireland,N92000002,10/08/2021,7563,2343361,2314,1243125,5249,1100236,,,18.96,398.8924051,123594.9895
nation,Northern Ireland,N92000002,09/08/2021,13139,2335798,7374,1240811,5765,1094987,,,18.96,692.9852321,123196.097
nation,Northern Ireland,N92000002,08/08/2021,5946,2322659,987,1233437,4959,1089222,,,18.96,313.6075949,122503.1118
nation,Northern Ireland,N92000002,07/08/2021,5782,2316713,1344,1232450,4438,1084263,,,18.96,304.9578059,122189.5042
nation,Northern Ireland,N92000002,06/08/2021,12914,2310931,6431,1231106,6483,1079825,,,18.96,681.1181435,121884.5464
nation,Northern Ireland,N92000002,05/08/2021,5854,2298017,1372,1224675,4482,1073342,,,18.96,308.7552743,121203.4283
nation,Northern Ireland,N92000002,04/08/2021,7623,2292163,1560,1223303,6063,1068860,,,18.96,402.056962,120894.673
nation,Northern Ireland,N92000002,03/08/2021,7832,2284540,1313,1221743,6519,1062797,,,18.96,413.0801688,120492.616
nation,Northern Ireland,N92000002,02/08/2021,8724,2276708,1041,1220430,7683,1056278,,,18.96,460.1265823,120079.5359
nation,Northern Ireland,N92000002,01/08/2021,5343,2267984,657,1219389,4686,1048595,,,18.96,281.8037975,119619.4093
nation,Northern Ireland,N92000002,31/07/2021,7122,2262641,3478,1218732,3644,1043909,,,18.96,375.6329114,119337.6055
nation,Northern Ireland,N92000002,30/07/2021,6921,2255519,3018,1215254,3903,1040265,,,18.96,365.0316456,118961.9726
nation,Northern Ireland,N92000002,29/07/2021,8946,2248598,3091,1212236,5855,1036362,,,18.96,471.835443,118596.9409
nation,Northern Ireland,N92000002,28/07/2021,15544,2239652,7683,1209145,7861,1030507,,,18.96,819.8312236,118125.1055
nation,Northern Ireland,N92000002,27/07/2021,8725,2224108,2770,1201462,5955,1022646,,,18.96,460.1793249,117305.2743
nation,Northern Ireland,N92000002,26/07/2021,6917,2215383,1697,1198692,5220,1016691,,,18.96,364.8206751,116845.0949
nation,Northern Ireland,N92000002,25/07/2021,4289,2208466,1724,1196995,2565,1011471,,,18.96,226.2130802,116480.2743
nation,Northern Ireland,N92000002,24/07/2021,3598,2204177,1417,1195271,2181,1008906,,,18.96,189.7679325,116254.0612
nation,Northern Ireland,N92000002,23/07/2021,4764,2200579,1673,1193854,3091,1006725,,,18.96,251.2658228,116064.2932
nation,Northern Ireland,N92000002,22/07/2021,3108,2195815,1143,1192181,1965,1003634,,,18.96,163.9240506,115813.0274
nation,Northern Ireland,N92000002,21/07/2021,8545,2192707,2369,1191038,6176,1001669,,,18.96,450.685654,115649.1034
nation,Northern Ireland,N92000002,20/07/2021,8499,2184162,1664,1188669,6835,995493,,,18.96,448.2594937,115198.4177
nation,Northern Ireland,N92000002,19/07/2021,7232,2175663,1136,1187005,6096,988658,,,18.96,381.4345992,114750.1582
nation,Northern Ireland,N92000002,18/07/2021,-12187,2168431,0,1185869,3975,982562,,,18.96,-642.7742616,114368.7236
nation,Northern Ireland,N92000002,17/07/2021,5572,2180618,983,1202031,4589,978587,,,18.96,293.8818565,115011.4979
nation,Northern Ireland,N92000002,16/07/2021,21651,2175046,11185,1201048,10466,973998,,,18.96,1141.93038,114717.616
nation,Northern Ireland,N92000002,15/07/2021,7596,2153395,1300,1189863,6296,963532,,,18.96,400.6329114,113575.6857
nation,Northern Ireland,N92000002,14/07/2021,8208,2145799,1117,1188563,7091,957236,,,18.96,432.9113924,113175.0527
nation,Northern Ireland,N92000002,13/07/2021,7518,2137591,1151,1187446,6367,950145,,,18.96,396.5189873,112742.1414
nation,Northern Ireland,N92000002,12/07/2021,2370,2130073,606,1186295,1764,943778,,,18.96,125,112345.6224
nation,Northern Ireland,N92000002,11/07/2021,4741,2127703,1204,1185689,3537,942014,,,18.96,250.0527426,112220.6224
nation,Northern Ireland,N92000002,10/07/2021,7227,2122962,1713,1184485,5514,938477,,,18.96,381.1708861,111970.5696
nation,Northern Ireland,N92000002,09/07/2021,7872,2115735,1764,1182772,6108,932963,,,18.96,415.1898734,111589.3987
nation,Northern Ireland,N92000002,08/07/2021,8689,2107863,1912,1181008,6777,926855,,,18.96,458.2805907,111174.2089
nation,Northern Ireland,N92000002,07/07/2021,9788,2099174,1960,1179096,7828,920078,,,18.96,516.2447257,110715.9283
nation,Northern Ireland,N92000002,06/07/2021,9628,2089386,1985,1177136,7643,912250,,,18.96,507.8059072,110199.6835
nation,Northern Ireland,N92000002,05/07/2021,9184,2079758,1786,1175151,7398,904607,,,18.96,484.3881857,109691.8776
nation,Northern Ireland,N92000002,04/07/2021,8586,2070574,1712,1173365,6874,897209,,,18.96,452.8481013,109207.4895
nation,Northern Ireland,N92000002,03/07/2021,7568,2061988,1097,1171653,6471,890335,,,18.96,399.1561181,108754.6414
nation,Northern Ireland,N92000002,02/07/2021,8279,2054420,1817,1170556,6462,883864,,,18.96,436.6561181,108355.4852
nation,Northern Ireland,N92000002,01/07/2021,8083,2046141,1897,1168739,6186,877402,,,18.96,426.3185654,107918.8291
nation,Northern Ireland,N92000002,30/06/2021,10334,2038058,2050,1166842,8284,871216,,,18.96,545.0421941,107492.5105
nation,Northern Ireland,N92000002,29/06/2021,9533,2027724,2337,1164792,7196,862932,,,18.96,502.7953586,106947.4684
nation,Northern Ireland,N92000002,28/06/2021,8163,2018191,2431,1162455,5732,855736,,,18.96,430.5379747,106444.673
nation,Northern Ireland,N92000002,27/06/2021,6911,2010028,2533,1160024,4378,850004,,,18.96,364.5042194,106014.135
nation,Northern Ireland,N92000002,26/06/2021,6163,2003117,2203,1157491,3960,845626,,,18.96,325.0527426,105649.6308
nation,Northern Ireland,N92000002,25/06/2021,8070,1996954,2568,1155288,5502,841666,,,18.96,425.6329114,105324.5781
nation,Northern Ireland,N92000002,24/06/2021,8176,1988884,2518,1152720,5658,836164,,,18.96,431.2236287,104898.9451
nation,Northern Ireland,N92000002,23/06/2021,9647,1980708,3049,1150202,6598,830506,,,18.96,508.8080169,104467.7215
nation,Northern Ireland,N92000002,22/06/2021,10660,1971061,3930,1147153,6730,823908,,,18.96,562.2362869,103958.9135
nation,Northern Ireland,N92000002,21/06/2021,9158,1960401,2385,1143223,6773,817178,,,18.96,483.0168776,103396.6772
nation,Northern Ireland,N92000002,20/06/2021,10081,1951243,3060,1140838,7021,810405,,,18.96,531.6983122,102913.6603
nation,Northern Ireland,N92000002,19/06/2021,8460,1941162,2470,1137778,5990,803384,,,18.96,446.2025316,102381.962
nation,Northern Ireland,N92000002,18/06/2021,10085,1932702,2762,1135308,7323,797394,,,18.96,531.9092827,101935.7595
nation,Northern Ireland,N92000002,17/06/2021,11378,1922617,3876,1132546,7502,790071,,,18.96,600.1054852,101403.8502
nation,Northern Ireland,N92000002,16/06/2021,11629,1911239,1993,1128670,9636,782569,,,18.96,613.3438819,100803.7447
nation,Northern Ireland,N92000002,15/06/2021,21439,1899610,10930,1126677,10509,772933,,,18.96,1130.748945,100190.4008
