areaType,Nation,areaCode,date,newCases,cumCases,newFirstEpisodesBySpecimenDate,cumFirstEpisodesBySpecimenDate,newReinfectionsBySpecimenDate,cumReinfectionsBySpecimenDate,ratio,newCasesper100000,cumCasesper100000
nation,England,E92000001,21/12/2022,7042,20401265,4739,19001311,2303,1399954,565.5,12.45269673,36076.50752
nation,England,E92000001,20/12/2022,7836,20394223,5298,18996572,2538,1397651,565.5,13.85676393,36064.05482
nation,England,E92000001,19/12/2022,8240,20386387,5466,18991274,2774,1395113,565.5,14.57117595,36050.19805
nation,England,E92000001,18/12/2022,5212,20378147,3481,18985808,1731,1392339,565.5,9.216622458,36035.62688
nation,England,E92000001,17/12/2022,4273,20372935,2837,18982327,1436,1390608,565.5,7.556145004,36026.41026
nation,England,E92000001,16/12/2022,5525,20368662,3773,18979490,1752,1389172,565.5,9.770114943,36018.85411
nation,England,E92000001,15/12/2022,5549,20363137,3620,18975717,1929,1387420,565.5,9.812555261,36009.084
nation,England,E92000001,14/12/2022,5962,20357588,3900,18972097,2062,1385491,565.5,10.5428824,35999.27144
nation,England,E92000001,13/12/2022,6483,20351626,4219,18968197,2264,1383429,565.5,11.46419098,35988.72856
nation,England,E92000001,12/12/2022,6356,20345143,4161,18963978,2195,1381165,565.5,11.23961096,35977.26437
nation,England,E92000001,11/12/2022,4223,20338787,2701,18959817,1522,1378970,565.5,7.467727675,35966.02476
nation,England,E92000001,10/12/2022,3286,20334564,2181,18957116,1105,1377448,565.5,5.810786914,35958.55703
nation,England,E92000001,09/12/2022,3824,20331278,2561,18954935,1263,1376343,565.5,6.762157383,35952.74624
nation,England,E92000001,08/12/2022,4092,20327454,2675,18952374,1417,1375080,565.5,7.236074271,35945.98408
nation,England,E92000001,07/12/2022,4640,20323362,2945,18949699,1695,1373663,565.5,8.205128205,35938.74801
nation,England,E92000001,06/12/2022,4761,20318722,3055,18946754,1706,1371968,565.5,8.419098143,35930.54288
nation,England,E92000001,05/12/2022,4850,20313961,3016,18943699,1834,1370262,565.5,8.57648099,35922.12378
nation,England,E92000001,04/12/2022,3409,20309111,2182,18940683,1227,1368428,565.5,6.028293546,35913.5473
nation,England,E92000001,03/12/2022,2481,20305702,1621,18938501,860,1367201,565.5,4.387267905,35907.51901
nation,England,E92000001,02/12/2022,3275,20303221,2151,18936880,1124,1366341,565.5,5.791335102,35903.13174
nation,England,E92000001,01/12/2022,3214,20299946,2063,18934729,1151,1365217,565.5,5.683465959,35897.34041
nation,England,E92000001,30/11/2022,3608,20296732,2263,18932666,1345,1364066,565.5,6.380194518,35891.65694
nation,England,E92000001,29/11/2022,3972,20293124,2525,18930403,1447,1362721,565.5,7.023872679,35885.27675
nation,England,E92000001,28/11/2022,4237,20289152,2702,18927878,1535,1361274,565.5,7.492484527,35878.25287
nation,England,E92000001,27/11/2022,3152,20284915,1965,18925176,1187,1359739,565.5,5.57382847,35870.76039
nation,England,E92000001,26/11/2022,2304,20281763,1486,18923211,818,1358552,565.5,4.074270557,35865.18656
nation,England,E92000001,25/11/2022,2638,20279459,1772,18921725,866,1357734,565.5,4.66489832,35861.11229
nation,England,E92000001,24/11/2022,3007,20276821,1882,18919953,1125,1356868,565.5,5.317418214,35856.44739
nation,England,E92000001,23/11/2022,3240,20273814,2094,18918071,1146,1355743,565.5,5.729442971,35851.12997
nation,England,E92000001,22/11/2022,3451,20270574,2121,18915977,1330,1354597,565.5,6.102564103,35845.40053
nation,England,E92000001,21/11/2022,3549,20267123,2181,18913856,1368,1353267,565.5,6.275862069,35839.29797
nation,England,E92000001,20/11/2022,2613,20263574,1644,18911675,969,1351899,565.5,4.620689655,35833.0221
nation,England,E92000001,19/11/2022,2207,20260961,1465,18910031,742,1350930,565.5,3.902740937,35828.40141
nation,England,E92000001,18/11/2022,2501,20258754,1669,18908566,832,1350188,565.5,4.422634836,35824.49867
nation,England,E92000001,17/11/2022,2703,20256253,1713,18906897,990,1349356,565.5,4.779840849,35820.07604
nation,England,E92000001,16/11/2022,2933,20253550,1910,18905184,1023,1348366,565.5,5.186560566,35815.2962
nation,England,E92000001,15/11/2022,3160,20250617,2019,18903274,1141,1347343,565.5,5.587975243,35810.10964
nation,England,E92000001,14/11/2022,3494,20247457,2209,18901255,1285,1346202,565.5,6.178603006,35804.52166
nation,England,E92000001,13/11/2022,2647,20243963,1689,18899046,958,1344917,565.5,4.680813439,35798.34306
nation,England,E92000001,12/11/2022,2172,20241316,1474,18897357,698,1343959,565.5,3.840848806,35793.66225
nation,England,E92000001,11/11/2022,2562,20239144,1729,18895883,833,1343261,565.5,4.530503979,35789.8214
nation,England,E92000001,10/11/2022,2806,20236582,1887,18894154,919,1342428,565.5,4.961980548,35785.29089
nation,England,E92000001,09/11/2022,3185,20233776,2107,18892267,1078,1341509,565.5,5.632183908,35780.32891
nation,England,E92000001,08/11/2022,3380,20230591,2186,18890160,1194,1340431,565.5,5.977011494,35774.69673
nation,England,E92000001,07/11/2022,3879,20227211,2494,18887974,1385,1339237,565.5,6.859416446,35768.71972
nation,England,E92000001,06/11/2022,2917,20223332,1863,18885480,1054,1337852,565.5,5.15826702,35761.8603
nation,England,E92000001,05/11/2022,2374,20220415,1591,18883617,783,1336798,565.5,4.198054819,35756.70203
nation,England,E92000001,04/11/2022,2760,20218041,1928,18882026,832,1336015,565.5,4.880636605,35752.50398
nation,England,E92000001,03/11/2022,3261,20215281,2201,18880098,1060,1335183,565.5,5.766578249,35747.62334
nation,England,E92000001,02/11/2022,3599,20212020,2417,18877897,1182,1334123,565.5,6.364279399,35741.85676
nation,England,E92000001,01/11/2022,4091,20208421,2715,18875480,1376,1332941,565.5,7.234305924,35735.49248
nation,England,E92000001,31/10/2022,4633,20204330,3107,18872765,1526,1331565,565.5,8.192749779,35728.25818
nation,England,E92000001,30/10/2022,3827,20199697,2567,18869658,1260,1330039,565.5,6.767462423,35720.06543
nation,England,E92000001,29/10/2022,3227,20195870,2266,18867091,961,1328779,565.5,5.706454465,35713.29797
nation,England,E92000001,28/10/2022,3916,20192643,2834,18864825,1082,1327818,565.5,6.92484527,35707.59151
nation,England,E92000001,27/10/2022,4372,20188727,3130,18861991,1242,1326736,565.5,7.731211317,35700.66667
nation,England,E92000001,26/10/2022,4924,20184355,3462,18858861,1462,1325494,565.5,8.707338638,35692.93546
nation,England,E92000001,25/10/2022,5181,20179431,3656,18855399,1525,1324032,565.5,9.161803714,35684.22812
nation,England,E92000001,24/10/2022,6147,20174250,4295,18851743,1852,1322507,565.5,10.87002653,35675.06631
nation,England,E92000001,23/10/2022,5011,20168103,3597,18847448,1414,1320655,565.5,8.861184792,35664.19629
nation,England,E92000001,22/10/2022,4527,20163092,3315,18843851,1212,1319241,565.5,8.00530504,35655.3351
nation,England,E92000001,21/10/2022,5759,20158565,4162,18840536,1597,1318029,565.5,10.18390805,35647.3298
nation,England,E92000001,20/10/2022,6075,20152806,4302,18836374,1773,1316432,565.5,10.74270557,35637.14589
nation,England,E92000001,19/10/2022,7042,20146731,5040,18832072,2002,1314659,565.5,12.45269673,35626.40318
nation,England,E92000001,18/10/2022,7666,20139689,5429,18827032,2237,1312657,565.5,13.556145,35613.95049
nation,England,E92000001,17/10/2022,9301,20132023,6604,18821603,2697,1310420,565.5,16.44739169,35600.39434
nation,England,E92000001,16/10/2022,7257,20122722,5220,18814999,2037,1307723,565.5,12.83289125,35583.94695
nation,England,E92000001,15/10/2022,6005,20115465,4434,18809779,1571,1305686,565.5,10.61892131,35571.11406
nation,England,E92000001,14/10/2022,7343,20109460,5494,18805345,1849,1304115,565.5,12.98496905,35560.49514
nation,England,E92000001,13/10/2022,7563,20102117,5483,18799851,2080,1302266,565.5,13.37400531,35547.51017
nation,England,E92000001,12/10/2022,8123,20094554,5806,18794368,2317,1300186,565.5,14.3642794,35534.13616
nation,England,E92000001,11/10/2022,8781,20086431,6426,18788562,2355,1297869,565.5,15.52785146,35519.77188
nation,England,E92000001,10/10/2022,9835,20077650,7090,18782136,2745,1295514,565.5,17.39168877,35504.24403
nation,England,E92000001,09/10/2022,8014,20067815,5882,18775046,2132,1292769,565.5,14.17152962,35486.85234
nation,England,E92000001,08/10/2022,6581,20059801,4966,18769164,1615,1290637,565.5,11.63748895,35472.68081
nation,England,E92000001,07/10/2022,8333,20053220,6212,18764198,2121,1289022,565.5,14.73563218,35461.04332
nation,England,E92000001,06/10/2022,8819,20044887,6615,18757986,2204,1286901,565.5,15.59504863,35446.30769
nation,England,E92000001,05/10/2022,9544,20036068,7035,18751371,2509,1284697,565.5,16.87709991,35430.71264
nation,England,E92000001,04/10/2022,10246,20026524,7550,18744336,2696,1282188,565.5,18.11847922,35413.83554
nation,England,E92000001,03/10/2022,10881,20016278,7967,18736786,2914,1279492,565.5,19.24137931,35395.71706
nation,England,E92000001,02/10/2022,8623,20005397,6506,18728819,2117,1276578,565.5,15.2484527,35376.47569
nation,England,E92000001,01/10/2022,6564,19996774,5036,18722313,1528,1274461,565.5,11.60742706,35361.22723
nation,England,E92000001,30/09/2022,7099,19990210,5453,18717277,1646,1272933,565.5,12.55349248,35349.61981
nation,England,E92000001,29/09/2022,7352,19983111,5559,18711824,1793,1271287,565.5,13.00088417,35337.06631
nation,England,E92000001,28/09/2022,7806,19975759,5872,18706265,1934,1269494,565.5,13.80371353,35324.06543
nation,England,E92000001,27/09/2022,7644,19967953,5639,18700393,2005,1267560,565.5,13.51724138,35310.26172
nation,England,E92000001,26/09/2022,8042,19960309,5871,18694754,2171,1265555,565.5,14.22104332,35296.74447
nation,England,E92000001,25/09/2022,6737,19952267,4960,18688883,1777,1263384,565.5,11.91335102,35282.52343
nation,England,E92000001,24/09/2022,5309,19945530,4007,18683923,1302,1261607,565.5,9.388152078,35270.61008
nation,England,E92000001,23/09/2022,6006,19940221,4525,18679916,1481,1260305,565.5,10.62068966,35261.22193
nation,England,E92000001,22/09/2022,6294,19934215,4638,18675391,1656,1258824,565.5,11.12997347,35250.60124
nation,England,E92000001,21/09/2022,6940,19927921,5086,18670753,1854,1257168,565.5,12.27232538,35239.47126
nation,England,E92000001,20/09/2022,7200,19920981,5165,18665667,2035,1255314,565.5,12.73209549,35227.19894
nation,England,E92000001,19/09/2022,5702,19913781,4022,18660502,1680,1253279,565.5,10.08311229,35214.46684
nation,England,E92000001,18/09/2022,3943,19908079,2881,18656480,1062,1251599,565.5,6.972590628,35204.38373
nation,England,E92000001,17/09/2022,3188,19904136,2381,18653599,807,1250537,565.5,5.637488948,35197.41114
nation,England,E92000001,16/09/2022,3729,19900948,2762,18651218,967,1249730,565.5,6.594164456,35191.77365
nation,England,E92000001,15/09/2022,4200,19897219,3017,18648456,1183,1248763,565.5,7.427055703,35185.17949
nation,England,E92000001,14/09/2022,4453,19893019,3236,18645439,1217,1247580,565.5,7.874447392,35177.75243
nation,England,E92000001,13/09/2022,4601,19888566,3404,18642203,1197,1246363,565.5,8.136162688,35169.87798
nation,England,E92000001,12/09/2022,4758,19883965,3392,18638799,1366,1245166,565.5,8.413793103,35161.74182
nation,England,E92000001,11/09/2022,3890,19879207,2844,18635407,1046,1243800,565.5,6.878868258,35153.32803
nation,England,E92000001,10/09/2022,2861,19875317,2119,18632563,742,1242754,565.5,5.059239611,35146.44916
nation,England,E92000001,09/09/2022,3103,19872456,2326,18630444,777,1242012,565.5,5.487179487,35141.38992
nation,England,E92000001,08/09/2022,3250,19869353,2370,18628118,880,1241235,565.5,5.747126437,35135.90274
nation,England,E92000001,07/09/2022,3749,19866103,2738,18625748,1011,1240355,565.5,6.629531388,35130.15561
nation,England,E92000001,06/09/2022,3940,19862354,2868,18623010,1072,1239344,565.5,6.967285588,35123.52608
nation,England,E92000001,05/09/2022,4385,19858414,3153,18620142,1232,1238272,565.5,7.754199823,35116.5588
nation,England,E92000001,04/09/2022,3759,19854029,2770,18616989,989,1237040,565.5,6.647214854,35108.8046
nation,England,E92000001,03/09/2022,2971,19850270,2213,18614219,758,1236051,565.5,5.253757737,35102.15738
nation,England,E92000001,02/09/2022,3239,19847299,2437,18612006,802,1235293,565.5,5.727674624,35096.90363
nation,England,E92000001,01/09/2022,3760,19844060,2733,18609569,1027,1234491,565.5,6.648983201,35091.17595
nation,England,E92000001,31/08/2022,3974,19840300,2934,18606836,1040,1233464,565.5,7.027409372,35084.52697
nation,England,E92000001,30/08/2022,4473,19836326,3162,18603902,1311,1232424,565.5,7.909814324,35077.49956
nation,England,E92000001,29/08/2022,3936,19831853,2840,18600740,1096,1231113,565.5,6.960212202,35069.58974
nation,England,E92000001,28/08/2022,2882,19827917,2192,18597900,690,1230017,565.5,5.096374889,35062.62953
nation,England,E92000001,27/08/2022,2606,19825035,1978,18595708,628,1229327,565.5,4.608311229,35057.53316
nation,England,E92000001,26/08/2022,2997,19822429,2285,18593730,712,1228699,565.5,5.299734748,35052.92485
nation,England,E92000001,25/08/2022,3266,19819432,2405,18591445,861,1227987,565.5,5.775419982,35047.62511
nation,England,E92000001,24/08/2022,3913,19816166,2907,18589040,1006,1227126,565.5,6.91954023,35041.84969
nation,England,E92000001,23/08/2022,4076,19812253,3046,18586133,1030,1226120,565.5,7.207780725,35034.93015
nation,England,E92000001,22/08/2022,4575,19808177,3379,18583087,1196,1225090,565.5,8.090185676,35027.72237
nation,England,E92000001,21/08/2022,3547,19803602,2612,18579708,935,1223894,565.5,6.272325376,35019.63218
nation,England,E92000001,20/08/2022,3059,19800055,2335,18577096,724,1222959,565.5,5.409372237,35013.35986
nation,England,E92000001,19/08/2022,3492,19796996,2622,18574761,870,1222235,565.5,6.175066313,35007.95049
nation,England,E92000001,18/08/2022,3989,19793504,2969,18572139,1020,1221365,565.5,7.053934571,35001.77542
nation,England,E92000001,17/08/2022,4421,19789515,3284,18569170,1137,1220345,565.5,7.817860301,34994.72149
nation,England,E92000001,16/08/2022,4845,19785094,3621,18565886,1224,1219208,565.5,8.567639257,34986.90363
nation,England,E92000001,15/08/2022,5606,19780249,4182,18562265,1424,1217984,565.5,9.913351017,34978.33599
nation,England,E92000001,14/08/2022,4781,19774643,3621,18558083,1160,1216560,565.5,8.454465075,34968.42263
nation,England,E92000001,13/08/2022,3978,19769862,3055,18554462,923,1215400,565.5,7.034482759,34959.96817
nation,England,E92000001,12/08/2022,4781,19765884,3657,18551407,1124,1214477,565.5,8.454465075,34952.93369
nation,England,E92000001,11/08/2022,5446,19761103,4082,18547750,1364,1213353,565.5,9.630415561,34944.47922
nation,England,E92000001,10/08/2022,6003,19755657,4510,18543668,1493,1211989,565.5,10.61538462,34934.84881
nation,England,E92000001,09/08/2022,6462,19749654,4926,18539158,1536,1210496,565.5,11.4270557,34924.23342
nation,England,E92000001,08/08/2022,7226,19743192,5310,18534232,1916,1208960,565.5,12.7780725,34912.80637
nation,England,E92000001,07/08/2022,5897,19735966,4491,18528922,1406,1207044,565.5,10.42793988,34900.02829
nation,England,E92000001,06/08/2022,4852,19730069,3761,18524431,1091,1205638,565.5,8.580017683,34889.60035
nation,England,E92000001,05/08/2022,5859,19725217,4489,18520670,1370,1204547,565.5,10.36074271,34881.02034
nation,England,E92000001,04/08/2022,6524,19719358,4976,18516181,1548,1203177,565.5,11.53669319,34870.65959
nation,England,E92000001,03/08/2022,7419,19712834,5727,18511205,1692,1201629,565.5,13.1193634,34859.1229
nation,England,E92000001,02/08/2022,8165,19705415,6177,18505478,1988,1199937,565.5,14.43854996,34846.00354
nation,England,E92000001,01/08/2022,8814,19697250,6649,18499301,2165,1197949,565.5,15.5862069,34831.56499
nation,England,E92000001,31/07/2022,7672,19688436,5888,18492652,1784,1195784,565.5,13.56675508,34815.97878
nation,England,E92000001,30/07/2022,6612,19680764,5145,18486764,1467,1194000,565.5,11.69230769,34802.41202
nation,England,E92000001,29/07/2022,7585,19674152,5852,18481619,1733,1192533,565.5,13.41290893,34790.71972
nation,England,E92000001,28/07/2022,8339,19666567,6352,18475767,1987,1190800,565.5,14.74624226,34777.30681
nation,England,E92000001,27/07/2022,9435,19658228,7190,18469415,2245,1188813,565.5,16.68435013,34762.56057
nation,England,E92000001,26/07/2022,10482,19648793,8053,18462225,2429,1186568,565.5,18.53580902,34745.87622
nation,England,E92000001,25/07/2022,11929,19638311,9140,18454172,2789,1184139,565.5,21.09460654,34727.34041
nation,England,E92000001,24/07/2022,10216,19626382,7841,18445032,2375,1181350,565.5,18.06542882,34706.2458
nation,England,E92000001,23/07/2022,8909,19616166,6977,18437191,1932,1178975,565.5,15.75419982,34688.18037
nation,England,E92000001,22/07/2022,11177,19607257,8656,18430214,2521,1177043,565.5,19.7648099,34672.42617
nation,England,E92000001,21/07/2022,12791,19596080,9872,18421558,2919,1174522,565.5,22.61892131,34652.66136
nation,England,E92000001,20/07/2022,14533,19583289,11290,18411686,3243,1171603,565.5,25.69938108,34630.04244
