areaType,Nation,areaCode,date,newAdmissions,cumAdmissions,Ratio,newAdmissionsper100000,cumAdmissionper100000
nation,Northern Ireland,N92000002,25/04/2020,12,530,18.96,0.632911392,27.9535865
nation,Northern Ireland,N92000002,24/04/2020,10,518,18.96,0.52742616,27.32067511
nation,Northern Ireland,N92000002,23/04/2020,17,508,18.96,0.896624473,26.79324895
nation,Northern Ireland,N92000002,22/04/2020,17,491,18.96,0.896624473,25.89662447
nation,Northern Ireland,N92000002,21/04/2020,20,474,18.96,1.054852321,25
nation,Northern Ireland,N92000002,20/04/2020,29,454,18.96,1.529535865,23.94514768
nation,Northern Ireland,N92000002,19/04/2020,14,425,18.96,0.738396624,22.41561181
nation,Northern Ireland,N92000002,18/04/2020,7,411,18.96,0.369198312,21.67721519
nation,Northern Ireland,N92000002,17/04/2020,24,404,18.96,1.265822785,21.30801688
nation,Northern Ireland,N92000002,16/04/2020,19,380,18.96,1.002109705,20.04219409
nation,Northern Ireland,N92000002,15/04/2020,21,361,18.96,1.107594937,19.04008439
nation,Northern Ireland,N92000002,14/04/2020,20,340,18.96,1.054852321,17.93248945
nation,Northern Ireland,N92000002,13/04/2020,17,320,18.96,0.896624473,16.87763713
nation,Northern Ireland,N92000002,12/04/2020,19,303,18.96,1.002109705,15.98101266
nation,Northern Ireland,N92000002,11/04/2020,19,284,18.96,1.002109705,14.97890295
nation,Northern Ireland,N92000002,10/04/2020,9,265,18.96,0.474683544,13.97679325
nation,Northern Ireland,N92000002,09/04/2020,25,256,18.96,1.318565401,13.5021097
nation,Northern Ireland,N92000002,08/04/2020,21,231,18.96,1.107594937,12.1835443
nation,Northern Ireland,N92000002,07/04/2020,30,210,18.96,1.582278481,11.07594937
nation,Northern Ireland,N92000002,06/04/2020,22,180,18.96,1.160337553,9.493670886
nation,Northern Ireland,N92000002,05/04/2020,8,158,18.96,0.421940928,8.333333333
nation,Northern Ireland,N92000002,04/04/2020,18,150,18.96,0.949367089,7.911392405
nation,Northern Ireland,N92000002,03/04/2020,17,132,18.96,0.896624473,6.962025316
nation,Northern Ireland,N92000002,02/04/2020,16,115,18.96,0.843881857,6.065400844
nation,Northern Ireland,N92000002,01/04/2020,17,99,18.96,0.896624473,5.221518987
nation,Northern Ireland,N92000002,31/03/2020,18,82,18.96,0.949367089,4.324894515
nation,Northern Ireland,N92000002,30/03/2020,10,64,18.96,0.52742616,3.375527426
nation,Northern Ireland,N92000002,29/03/2020,12,54,18.96,0.632911392,2.848101266
nation,Northern Ireland,N92000002,28/03/2020,11,42,18.96,0.580168776,2.215189873
nation,Northern Ireland,N92000002,27/03/2020,9,31,18.96,0.474683544,1.635021097
nation,Northern Ireland,N92000002,26/03/2020,5,22,18.96,0.26371308,1.160337553
nation,Northern Ireland,N92000002,25/03/2020,3,17,18.96,0.158227848,0.896624473
nation,Northern Ireland,N92000002,24/03/2020,3,14,18.96,0.158227848,0.738396624
nation,Northern Ireland,N92000002,23/03/2020,7,11,18.96,0.369198312,0.580168776
nation,Northern Ireland,N92000002,22/03/2020,0,4,18.96,0,0.210970464
nation,Northern Ireland,N92000002,21/03/2020,0,4,18.96,0,0.210970464
nation,Northern Ireland,N92000002,20/03/2020,0,4,18.96,0,0.210970464
nation,Northern Ireland,N92000002,19/03/2020,0,4,18.96,0,0.210970464
nation,Northern Ireland,N92000002,18/03/2020,0,4,18.96,0,0.210970464
nation,Northern Ireland,N92000002,17/03/2020,0,4,18.96,0,0.210970464
nation,Northern Ireland,N92000002,16/03/2020,1,4,18.96,0.052742616,0.210970464
nation,Northern Ireland,N92000002,15/03/2020,0,3,18.96,0,0.158227848
nation,Northern Ireland,N92000002,14/03/2020,0,3,18.96,0,0.158227848
nation,Northern Ireland,N92000002,13/03/2020,0,3,18.96,0,0.158227848
nation,Northern Ireland,N92000002,12/03/2020,0,3,18.96,0,0.158227848
nation,Northern Ireland,N92000002,11/03/2020,1,3,18.96,0.052742616,0.158227848
nation,Northern Ireland,N92000002,10/03/2020,2,2,18.96,0.105485232,0.105485232
nation,Scotland,S92000003,11/09/2022,30,77440,54.66,0.54884742,1416.758141
nation,Scotland,S92000003,10/09/2022,29,77410,54.66,0.530552506,1416.209294
nation,Scotland,S92000003,09/09/2022,50,77381,54.66,0.914745701,1415.678741
nation,Scotland,S92000003,08/09/2022,62,77331,54.66,1.134284669,1414.763996
nation,Scotland,S92000003,07/09/2022,51,77269,54.66,0.933040615,1413.629711
nation,Scotland,S92000003,06/09/2022,76,77218,54.66,1.390413465,1412.69667
nation,Scotland,S92000003,05/09/2022,72,77142,54.66,1.317233809,1411.306257
nation,Scotland,S92000003,04/09/2022,51,77070,54.66,0.933040615,1409.989023
nation,Scotland,S92000003,03/09/2022,45,77019,54.66,0.823271131,1409.055982
nation,Scotland,S92000003,02/09/2022,68,76974,54.66,1.244054153,1408.232711
nation,Scotland,S92000003,01/09/2022,60,76906,54.66,1.097694841,1406.988657
nation,Scotland,S92000003,31/08/2022,58,76846,54.66,1.061105013,1405.890962
nation,Scotland,S92000003,30/08/2022,53,76788,54.66,0.969630443,1404.829857
nation,Scotland,S92000003,29/08/2022,63,76735,54.66,1.152579583,1403.860227
nation,Scotland,S92000003,28/08/2022,50,76672,54.66,0.914745701,1402.707647
nation,Scotland,S92000003,27/08/2022,40,76622,54.66,0.731796561,1401.792902
nation,Scotland,S92000003,26/08/2022,49,76582,54.66,0.896450787,1401.061105
nation,Scotland,S92000003,25/08/2022,74,76533,54.66,1.353823637,1400.164654
nation,Scotland,S92000003,24/08/2022,71,76459,54.66,1.298938895,1398.810831
nation,Scotland,S92000003,23/08/2022,67,76388,54.66,1.225759239,1397.511892
nation,Scotland,S92000003,22/08/2022,69,76321,54.66,1.262349067,1396.286132
nation,Scotland,S92000003,21/08/2022,52,76252,54.66,0.951335529,1395.023783
nation,Scotland,S92000003,20/08/2022,35,76200,54.66,0.64032199,1394.072448
nation,Scotland,S92000003,19/08/2022,74,76165,54.66,1.353823637,1393.432126
nation,Scotland,S92000003,18/08/2022,57,76091,54.66,1.042810099,1392.078302
nation,Scotland,S92000003,17/08/2022,58,76034,54.66,1.061105013,1391.035492
nation,Scotland,S92000003,16/08/2022,67,75976,54.66,1.225759239,1389.974387
nation,Scotland,S92000003,15/08/2022,91,75909,54.66,1.664837175,1388.748628
nation,Scotland,S92000003,14/08/2022,54,75818,54.66,0.987925357,1387.083791
nation,Scotland,S92000003,13/08/2022,56,75764,54.66,1.024515185,1386.095865
nation,Scotland,S92000003,12/08/2022,94,75708,54.66,1.719721917,1385.07135
nation,Scotland,S92000003,11/08/2022,77,75614,54.66,1.408708379,1383.351628
nation,Scotland,S92000003,10/08/2022,89,75537,54.66,1.628247347,1381.94292
nation,Scotland,S92000003,09/08/2022,88,75448,54.66,1.609952433,1380.314673
nation,Scotland,S92000003,08/08/2022,85,75360,54.66,1.555067691,1378.70472
nation,Scotland,S92000003,07/08/2022,62,75275,54.66,1.134284669,1377.149652
nation,Scotland,S92000003,06/08/2022,47,75213,54.66,0.859860959,1376.015368
nation,Scotland,S92000003,05/08/2022,75,75166,54.66,1.372118551,1375.155507
nation,Scotland,S92000003,04/08/2022,87,75091,54.66,1.591657519,1373.783388
nation,Scotland,S92000003,03/08/2022,94,75004,54.66,1.719721917,1372.191731
nation,Scotland,S92000003,02/08/2022,107,74910,54.66,1.957555799,1370.472009
nation,Scotland,S92000003,01/08/2022,108,74803,54.66,1.975850714,1368.514453
nation,Scotland,S92000003,31/07/2022,79,74695,54.66,1.445298207,1366.538602
nation,Scotland,S92000003,30/07/2022,79,74616,54.66,1.445298207,1365.093304
nation,Scotland,S92000003,29/07/2022,107,74537,54.66,1.957555799,1363.648006
nation,Scotland,S92000003,28/07/2022,128,74430,54.66,2.341748994,1361.69045
nation,Scotland,S92000003,27/07/2022,128,74302,54.66,2.341748994,1359.348701
nation,Scotland,S92000003,26/07/2022,116,74174,54.66,2.122210026,1357.006952
nation,Scotland,S92000003,25/07/2022,136,74058,54.66,2.488108306,1354.884742
nation,Scotland,S92000003,24/07/2022,100,73922,54.66,1.829491401,1352.396634
nation,Scotland,S92000003,23/07/2022,127,73822,54.66,2.32345408,1350.567142
nation,Scotland,S92000003,22/07/2022,142,73695,54.66,2.59787779,1348.243688
nation,Scotland,S92000003,21/07/2022,144,73553,54.66,2.634467618,1345.64581
nation,Scotland,S92000003,20/07/2022,162,73409,54.66,2.96377607,1343.011343
nation,Scotland,S92000003,19/07/2022,158,73247,54.66,2.890596414,1340.047567
nation,Scotland,S92000003,18/07/2022,184,73089,54.66,3.366264179,1337.15697
nation,Scotland,S92000003,17/07/2022,135,72905,54.66,2.469813392,1333.790706
nation,Scotland,S92000003,16/07/2022,118,72770,54.66,2.158799854,1331.320893
nation,Scotland,S92000003,15/07/2022,140,72652,54.66,2.561287962,1329.162093
nation,Scotland,S92000003,14/07/2022,159,72512,54.66,2.908891328,1326.600805
nation,Scotland,S92000003,13/07/2022,175,72353,54.66,3.201609952,1323.691914
nation,Scotland,S92000003,12/07/2022,208,72178,54.66,3.805342115,1320.490304
nation,Scotland,S92000003,11/07/2022,205,71970,54.66,3.750457373,1316.684962
nation,Scotland,S92000003,10/07/2022,117,71765,54.66,2.14050494,1312.934504
nation,Scotland,S92000003,09/07/2022,148,71648,54.66,2.707647274,1310.793999
nation,Scotland,S92000003,08/07/2022,171,71500,54.66,3.128430296,1308.086352
nation,Scotland,S92000003,07/07/2022,209,71329,54.66,3.823637029,1304.957922
nation,Scotland,S92000003,06/07/2022,191,71120,54.66,3.494328577,1301.134285
nation,Scotland,S92000003,05/07/2022,203,70929,54.66,3.713867545,1297.639956
nation,Scotland,S92000003,04/07/2022,197,70726,54.66,3.604098061,1293.926089
nation,Scotland,S92000003,03/07/2022,130,70529,54.66,2.378338822,1290.32199
nation,Scotland,S92000003,02/07/2022,167,70399,54.66,3.05525064,1287.943652
nation,Scotland,S92000003,01/07/2022,185,70232,54.66,3.384559093,1284.888401
nation,Scotland,S92000003,30/06/2022,201,70047,54.66,3.677277717,1281.503842
nation,Scotland,S92000003,29/06/2022,196,69846,54.66,3.585803147,1277.826564
nation,Scotland,S92000003,28/06/2022,226,69650,54.66,4.134650567,1274.240761
nation,Scotland,S92000003,27/06/2022,192,69424,54.66,3.512623491,1270.106111
nation,Scotland,S92000003,26/06/2022,157,69232,54.66,2.8723015,1266.593487
nation,Scotland,S92000003,25/06/2022,160,69075,54.66,2.927186242,1263.721186
nation,Scotland,S92000003,24/06/2022,216,68915,54.66,3.951701427,1260.793999
nation,Scotland,S92000003,23/06/2022,195,68699,54.66,3.567508233,1256.842298
nation,Scotland,S92000003,22/06/2022,178,68504,54.66,3.256494694,1253.27479
nation,Scotland,S92000003,21/06/2022,187,68326,54.66,3.421148921,1250.018295
nation,Scotland,S92000003,20/06/2022,171,68139,54.66,3.128430296,1246.597146
nation,Scotland,S92000003,19/06/2022,105,67968,54.66,1.920965971,1243.468716
nation,Scotland,S92000003,18/06/2022,112,67863,54.66,2.04903037,1241.54775
nation,Scotland,S92000003,17/06/2022,155,67751,54.66,2.835711672,1239.498719
nation,Scotland,S92000003,16/06/2022,151,67596,54.66,2.762532016,1236.663008
nation,Scotland,S92000003,15/06/2022,157,67445,54.66,2.8723015,1233.900476
nation,Scotland,S92000003,14/06/2022,150,67288,54.66,2.744237102,1231.028174
nation,Scotland,S92000003,13/06/2022,144,67138,54.66,2.634467618,1228.283937
nation,Scotland,S92000003,12/06/2022,107,66994,54.66,1.957555799,1225.649469
nation,Scotland,S92000003,11/06/2022,95,66887,54.66,1.738016831,1223.691914
nation,Scotland,S92000003,10/06/2022,135,66792,54.66,2.469813392,1221.953897
nation,Scotland,S92000003,09/06/2022,127,66657,54.66,2.32345408,1219.484083
nation,Scotland,S92000003,08/06/2022,127,66530,54.66,2.32345408,1217.160629
nation,Scotland,S92000003,07/06/2022,124,66403,54.66,2.268569338,1214.837175
nation,Scotland,S92000003,06/06/2022,131,66279,54.66,2.396633736,1212.568606
nation,Scotland,S92000003,05/06/2022,96,66148,54.66,1.756311745,1210.171972
nation,Scotland,S92000003,04/06/2022,75,66052,54.66,1.372118551,1208.41566
nation,Scotland,S92000003,03/06/2022,91,65977,54.66,1.664837175,1207.043542
nation,Scotland,S92000003,02/06/2022,106,65886,54.66,1.939260885,1205.378705
nation,Scotland,S92000003,01/06/2022,89,65780,54.66,1.628247347,1203.439444
nation,Scotland,S92000003,31/05/2022,80,65691,54.66,1.463593121,1201.811196
nation,Scotland,S92000003,30/05/2022,105,65611,54.66,1.920965971,1200.347603
nation,Scotland,S92000003,29/05/2022,84,65506,54.66,1.536772777,1198.426637
nation,Scotland,S92000003,28/05/2022,60,65422,54.66,1.097694841,1196.889865
nation,Scotland,S92000003,27/05/2022,77,65362,54.66,1.408708379,1195.79217
nation,Scotland,S92000003,26/05/2022,70,65285,54.66,1.280643981,1194.383461
nation,Scotland,S92000003,25/05/2022,108,65215,54.66,1.975850714,1193.102817
nation,Scotland,S92000003,24/05/2022,109,65107,54.66,1.994145628,1191.126967
nation,Scotland,S92000003,23/05/2022,73,64998,54.66,1.335528723,1189.132821
nation,Scotland,S92000003,22/05/2022,52,64925,54.66,0.951335529,1187.797292
nation,Scotland,S92000003,21/05/2022,56,64873,54.66,1.024515185,1186.845957
nation,Scotland,S92000003,20/05/2022,72,64817,54.66,1.317233809,1185.821442
nation,Scotland,S92000003,19/05/2022,69,64745,54.66,1.262349067,1184.504208
nation,Scotland,S92000003,18/05/2022,80,64676,54.66,1.463593121,1183.241859
nation,Scotland,S92000003,17/05/2022,81,64596,54.66,1.481888035,1181.778266
nation,Scotland,S92000003,16/05/2022,90,64515,54.66,1.646542261,1180.296378
nation,Scotland,S92000003,15/05/2022,49,64425,54.66,0.896450787,1178.649835
nation,Scotland,S92000003,14/05/2022,49,64376,54.66,0.896450787,1177.753385
nation,Scotland,S92000003,13/05/2022,71,64327,54.66,1.298938895,1176.856934
nation,Scotland,S92000003,12/05/2022,88,64256,54.66,1.609952433,1175.557995
nation,Scotland,S92000003,11/05/2022,82,64168,54.66,1.500182949,1173.948042
nation,Scotland,S92000003,10/05/2022,121,64086,54.66,2.213684596,1172.447859
nation,Scotland,S92000003,09/05/2022,104,63965,54.66,1.902671057,1170.234175
nation,Scotland,S92000003,08/05/2022,63,63861,54.66,1.152579583,1168.331504
nation,Scotland,S92000003,07/05/2022,69,63798,54.66,1.262349067,1167.178924
nation,Scotland,S92000003,06/05/2022,79,63729,54.66,1.445298207,1165.916575
nation,Scotland,S92000003,05/05/2022,74,63650,54.66,1.353823637,1164.471277
nation,Scotland,S92000003,04/05/2022,94,63576,54.66,1.719721917,1163.117453
nation,Scotland,S92000003,03/05/2022,102,63482,54.66,1.866081229,1161.397731
nation,Scotland,S92000003,02/05/2022,92,63380,54.66,1.683132089,1159.53165
nation,Scotland,S92000003,01/05/2022,74,63288,54.66,1.353823637,1157.848518
nation,Scotland,S92000003,30/04/2022,83,63214,54.66,1.518477863,1156.494694
nation,Scotland,S92000003,29/04/2022,95,63131,54.66,1.738016831,1154.976217
nation,Scotland,S92000003,28/04/2022,102,63036,54.66,1.866081229,1153.2382
nation,Scotland,S92000003,27/04/2022,115,62934,54.66,2.103915112,1151.372119
nation,Scotland,S92000003,26/04/2022,113,62819,54.66,2.067325284,1149.268203
nation,Scotland,S92000003,25/04/2022,104,62706,54.66,1.902671057,1147.200878
nation,Scotland,S92000003,24/04/2022,71,62602,54.66,1.298938895,1145.298207
nation,Scotland,S92000003,23/04/2022,79,62531,54.66,1.445298207,1143.999268
nation,Scotland,S92000003,22/04/2022,140,62452,54.66,2.561287962,1142.55397
nation,Scotland,S92000003,21/04/2022,124,62312,54.66,2.268569338,1139.992682
nation,Scotland,S92000003,20/04/2022,150,62188,54.66,2.744237102,1137.724113
nation,Scotland,S92000003,19/04/2022,149,62038,54.66,2.725942188,1134.979876
nation,Scotland,S92000003,18/04/2022,120,61889,54.66,2.195389682,1132.253933
nation,Scotland,S92000003,17/04/2022,102,61769,54.66,1.866081229,1130.058544
nation,Scotland,S92000003,16/04/2022,118,61667,54.66,2.158799854,1128.192462
nation,Scotland,S92000003,15/04/2022,158,61549,54.66,2.890596414,1126.033663
nation,Scotland,S92000003,14/04/2022,166,61391,54.66,3.036955726,1123.143066
nation,Scotland,S92000003,13/04/2022,169,61225,54.66,3.091840468,1120.106111
nation,Scotland,S92000003,12/04/2022,175,61056,54.66,3.201609952,1117.01427
nation,Scotland,S92000003,11/04/2022,153,60881,54.66,2.799121844,1113.81266
nation,Scotland,S92000003,10/04/2022,145,60728,54.66,2.652762532,1111.013538
nation,Scotland,S92000003,09/04/2022,135,60583,54.66,2.469813392,1108.360776
nation,Scotland,S92000003,08/04/2022,182,60448,54.66,3.329674351,1105.890962
nation,Scotland,S92000003,07/04/2022,199,60266,54.66,3.640687889,1102.561288
nation,Scotland,S92000003,06/04/2022,171,60067,54.66,3.128430296,1098.9206
nation,Scotland,S92000003,05/04/2022,206,59896,54.66,3.768752287,1095.79217
nation,Scotland,S92000003,04/04/2022,223,59690,54.66,4.079765825,1092.023417
nation,Scotland,S92000003,03/04/2022,149,59467,54.66,2.725942188,1087.943652
nation,Scotland,S92000003,02/04/2022,172,59318,54.66,3.14672521,1085.217709
nation,Scotland,S92000003,01/04/2022,207,59146,54.66,3.787047201,1082.070984
nation,Scotland,S92000003,31/03/2022,236,58939,54.66,4.317599707,1078.283937
nation,Scotland,S92000003,30/03/2022,253,58703,54.66,4.628613246,1073.966337
nation,Scotland,S92000003,29/03/2022,269,58450,54.66,4.92133187,1069.337724
nation,Scotland,S92000003,28/03/2022,208,58181,54.66,3.805342115,1064.416392
nation,Scotland,S92000003,27/03/2022,142,57973,54.66,2.59787779,1060.61105
nation,Scotland,S92000003,26/03/2022,178,57831,54.66,3.256494694,1058.013172
nation,Scotland,S92000003,25/03/2022,238,57653,54.66,4.354189535,1054.756678
nation,Scotland,S92000003,24/03/2022,249,57415,54.66,4.555433589,1050.402488
nation,Scotland,S92000003,23/03/2022,268,57166,54.66,4.903036956,1045.847055
nation,Scotland,S92000003,22/03/2022,244,56898,54.66,4.463959019,1040.944018
nation,Scotland,S92000003,21/03/2022,243,56654,54.66,4.445664105,1036.480059
nation,Scotland,S92000003,20/03/2022,192,56411,54.66,3.512623491,1032.034394
nation,Scotland,S92000003,19/03/2022,177,56219,54.66,3.23819978,1028.521771
nation,Scotland,S92000003,18/03/2022,261,56042,54.66,4.774972558,1025.283571
nation,Scotland,S92000003,17/03/2022,264,55781,54.66,4.8298573,1020.508599
nation,Scotland,S92000003,16/03/2022,256,55517,54.66,4.683497988,1015.678741
nation,Scotland,S92000003,15/03/2022,267,55261,54.66,4.884742042,1010.995243
nation,Scotland,S92000003,14/03/2022,265,54994,54.66,4.848152214,1006.110501
nation,Scotland,S92000003,13/03/2022,179,54729,54.66,3.274789608,1001.262349
nation,Scotland,S92000003,12/03/2022,199,54550,54.66,3.640687889,997.9875595
nation,Scotland,S92000003,11/03/2022,236,54351,54.66,4.317599707,994.3468716
nation,Scotland,S92000003,10/03/2022,230,54115,54.66,4.207830223,990.0292719
nation,Scotland,S92000003,09/03/2022,237,53885,54.66,4.335894621,985.8214416
nation,Scotland,S92000003,08/03/2022,237,53648,54.66,4.335894621,981.485547
nation,Scotland,S92000003,07/03/2022,197,53411,54.66,3.604098061,977.1496524
nation,Scotland,S92000003,06/03/2022,145,53214,54.66,2.652762532,973.5455543
nation,Scotland,S92000003,05/03/2022,139,53069,54.66,2.542993048,970.8927918
nation,Scotland,S92000003,04/03/2022,232,52930,54.66,4.244420051,968.3497988
nation,Scotland,S92000003,03/03/2022,176,52698,54.66,3.219904866,964.1053787
nation,Scotland,S92000003,02/03/2022,200,52522,54.66,3.658982803,960.8854738
nation,Scotland,S92000003,01/03/2022,195,52322,54.66,3.567508233,957.226491
nation,Scotland,S92000003,28/02/2022,202,52127,54.66,3.695572631,953.6589828
nation,Scotland,S92000003,27/02/2022,115,51925,54.66,2.103915112,949.9634102
nation,Scotland,S92000003,26/02/2022,131,51810,54.66,2.396633736,947.8594951
nation,Scotland,S92000003,25/02/2022,207,51679,54.66,3.787047201,945.4628613
nation,Scotland,S92000003,24/02/2022,172,51472,54.66,3.14672521,941.6758141
nation,Scotland,S92000003,23/02/2022,183,51300,54.66,3.347969265,938.5290889
nation,Scotland,S92000003,22/02/2022,150,51117,54.66,2.744237102,935.1811196
nation,Scotland,S92000003,21/02/2022,152,50967,54.66,2.78082693,932.4368825
nation,Scotland,S92000003,20/02/2022,105,50815,54.66,1.920965971,929.6560556
nation,Scotland,S92000003,19/02/2022,115,50710,54.66,2.103915112,927.7350896
nation,Scotland,S92000003,18/02/2022,150,50595,54.66,2.744237102,925.6311745
nation,Scotland,S92000003,17/02/2022,150,50445,54.66,2.744237102,922.8869374
nation,Scotland,S92000003,16/02/2022,182,50295,54.66,3.329674351,920.1427003
nation,Scotland,S92000003,15/02/2022,153,50113,54.66,2.799121844,916.813026
nation,Scotland,S92000003,14/02/2022,153,49960,54.66,2.799121844,914.0139041
nation,Scotland,S92000003,13/02/2022,113,49807,54.66,2.067325284,911.2147823
nation,Scotland,S92000003,12/02/2022,95,49694,54.66,1.738016831,909.147457
nation,Scotland,S92000003,11/02/2022,125,49599,54.66,2.286864252,907.4094402
nation,Scotland,S92000003,10/02/2022,112,49474,54.66,2.04903037,905.1225759
nation,Scotland,S92000003,09/02/2022,132,49362,54.66,2.41492865,903.0735456
nation,Scotland,S92000003,08/02/2022,145,49230,54.66,2.652762532,900.6586169
nation,Scotland,S92000003,07/02/2022,131,49085,54.66,2.396633736,898.0058544
nation,Scotland,S92000003,06/02/2022,75,48954,54.66,1.372118551,895.6092206
nation,Scotland,S92000003,05/02/2022,102,48879,54.66,1.866081229,894.2371021
nation,Scotland,S92000003,04/02/2022,152,48777,54.66,2.78082693,892.3710209
nation,Scotland,S92000003,03/02/2022,130,48625,54.66,2.378338822,889.5901939
nation,Scotland,S92000003,02/02/2022,128,48495,54.66,2.341748994,887.2118551
nation,Scotland,S92000003,01/02/2022,153,48367,54.66,2.799121844,884.8701061
nation,Scotland,S92000003,31/01/2022,153,48214,54.66,2.799121844,882.0709843
nation,Scotland,S92000003,30/01/2022,88,48061,54.66,1.609952433,879.2718624
nation,Scotland,S92000003,29/01/2022,86,47973,54.66,1.573362605,877.66191
nation,Scotland,S92000003,28/01/2022,121,47887,54.66,2.213684596,876.0885474
nation,Scotland,S92000003,27/01/2022,117,47766,54.66,2.14050494,873.8748628
nation,Scotland,S92000003,26/01/2022,126,47649,54.66,2.305159166,871.7343578
nation,Scotland,S92000003,25/01/2022,144,47523,54.66,2.634467618,869.4291987
nation,Scotland,S92000003,24/01/2022,144,47379,54.66,2.634467618,866.7947311
nation,Scotland,S92000003,23/01/2022,105,47235,54.66,1.920965971,864.1602634
nation,Scotland,S92000003,22/01/2022,106,47130,54.66,1.939260885,862.2392975
nation,Scotland,S92000003,21/01/2022,148,47024,54.66,2.707647274,860.3000366
nation,Scotland,S92000003,20/01/2022,136,46876,54.66,2.488108306,857.5923893
nation,Scotland,S92000003,19/01/2022,140,46740,54.66,2.561287962,855.104281
nation,Scotland,S92000003,18/01/2022,149,46600,54.66,2.725942188,852.542993
nation,Scotland,S92000003,17/01/2022,153,46451,54.66,2.799121844,849.8170509
nation,Scotland,S92000003,16/01/2022,106,46298,54.66,1.939260885,847.017929
nation,Scotland,S92000003,15/01/2022,104,46192,54.66,1.902671057,845.0786681
nation,Scotland,S92000003,14/01/2022,162,46088,54.66,2.96377607,843.1759971
nation,Scotland,S92000003,13/01/2022,165,45926,54.66,3.018660812,840.212221
nation,Scotland,S92000003,12/01/2022,162,45761,54.66,2.96377607,837.1935602
nation,Scotland,S92000003,11/01/2022,204,45599,54.66,3.732162459,834.2297841
nation,Scotland,S92000003,10/01/2022,184,45395,54.66,3.366264179,830.4976217
nation,Scotland,S92000003,09/01/2022,161,45211,54.66,2.945481156,827.1313575
nation,Scotland,S92000003,08/01/2022,156,45050,54.66,2.854006586,824.1858763
nation,Scotland,S92000003,07/01/2022,190,44894,54.66,3.476033663,821.3318697
nation,Scotland,S92000003,06/01/2022,189,44704,54.66,3.457738749,817.8558361
nation,Scotland,S92000003,05/01/2022,170,44515,54.66,3.110135382,814.3980973
nation,Scotland,S92000003,04/01/2022,201,44345,54.66,3.677277717,811.2879619
nation,Scotland,S92000003,03/01/2022,170,44144,54.66,3.110135382,807.6106842
nation,Scotland,S92000003,02/01/2022,157,43974,54.66,2.8723015,804.5005488
nation,Scotland,S92000003,01/01/2022,139,43817,54.66,2.542993048,801.6282473
nation,Scotland,S92000003,31/12/2021,215,43678,54.66,3.933406513,799.0852543
nation,Scotland,S92000003,30/12/2021,185,43463,54.66,3.384559093,795.1518478
nation,Scotland,S92000003,29/12/2021,187,43278,54.66,3.421148921,791.7672887
nation,Scotland,S92000003,28/12/2021,162,43091,54.66,2.96377607,788.3461398
nation,Scotland,S92000003,27/12/2021,154,42929,54.66,2.817416758,785.3823637
nation,Scotland,S92000003,26/12/2021,116,42775,54.66,2.122210026,782.5649469
nation,Scotland,S92000003,25/12/2021,81,42659,54.66,1.481888035,780.4427369
nation,Scotland,S92000003,24/12/2021,117,42578,54.66,2.14050494,778.9608489
nation,Scotland,S92000003,23/12/2021,100,42461,54.66,1.829491401,776.8203439
nation,Scotland,S92000003,22/12/2021,115,42361,54.66,2.103915112,774.9908525
nation,Scotland,S92000003,21/12/2021,101,42246,54.66,1.847786315,772.8869374
nation,Scotland,S92000003,20/12/2021,125,42145,54.66,2.286864252,771.0391511
nation,Scotland,S92000003,19/12/2021,53,42020,54.66,0.969630443,768.7522869
nation,Scotland,S92000003,18/12/2021,63,41967,54.66,1.152579583,767.7826564
nation,Scotland,S92000003,17/12/2021,78,41904,54.66,1.427003293,766.6300768
nation,Scotland,S92000003,16/12/2021,92,41826,54.66,1.683132089,765.2030735
nation,Scotland,S92000003,15/12/2021,92,41734,54.66,1.683132089,763.5199415
nation,Scotland,S92000003,14/12/2021,83,41642,54.66,1.518477863,761.8368094
nation,Scotland,S92000003,13/12/2021,93,41559,54.66,1.701427003,760.3183315
nation,Scotland,S92000003,12/12/2021,49,41466,54.66,0.896450787,758.6169045
nation,Scotland,S92000003,11/12/2021,49,41417,54.66,0.896450787,757.7204537
nation,Scotland,S92000003,10/12/2021,75,41368,54.66,1.372118551,756.8240029
nation,Scotland,S92000003,09/12/2021,99,41293,54.66,1.811196487,755.4518844
nation,Scotland,S92000003,08/12/2021,80,41194,54.66,1.463593121,753.6406879
nation,Scotland,S92000003,07/12/2021,97,41114,54.66,1.774606659,752.1770948
nation,Scotland,S92000003,06/12/2021,93,41017,54.66,1.701427003,750.4024881
nation,Scotland,S92000003,05/12/2021,63,40924,54.66,1.152579583,748.7010611
nation,Scotland,S92000003,04/12/2021,64,40861,54.66,1.170874497,747.5484815
nation,Scotland,S92000003,03/12/2021,54,40797,54.66,0.987925357,746.377607
nation,Scotland,S92000003,02/12/2021,64,40743,54.66,1.170874497,745.3896817
nation,Scotland,S92000003,01/12/2021,77,40679,54.66,1.408708379,744.2188072
nation,Scotland,S92000003,30/11/2021,78,40602,54.66,1.427003293,742.8100988
nation,Scotland,S92000003,29/11/2021,92,40524,54.66,1.683132089,741.3830955
nation,Scotland,S92000003,28/11/2021,56,40432,54.66,1.024515185,739.6999634
nation,Scotland,S92000003,27/11/2021,63,40376,54.66,1.152579583,738.6754482
nation,Scotland,S92000003,26/11/2021,68,40313,54.66,1.244054153,737.5228686
nation,Scotland,S92000003,25/11/2021,75,40245,54.66,1.372118551,736.2788145
nation,Scotland,S92000003,24/11/2021,95,40170,54.66,1.738016831,734.9066959
